"region";"kjønn";"alder";"år";"statistikkvariabel";"13600: Framskrevet folkemengde 1. januar, etter region, kjønn, alder, år og statistikkvariabel"
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2046";"Hovedalternativet (MMMM)";14942
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2047";"Hovedalternativet (MMMM)";14824
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2048";"Hovedalternativet (MMMM)";14689
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2049";"Hovedalternativet (MMMM)";14439
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2050";"Hovedalternativet (MMMM)";14248
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2022";"Hovedalternativet (MMMM)";14804
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2023";"Hovedalternativet (MMMM)";15022
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2024";"Hovedalternativet (MMMM)";15473
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2025";"Hovedalternativet (MMMM)";15711
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2026";"Hovedalternativet (MMMM)";16080
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2027";"Hovedalternativet (MMMM)";16316
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2028";"Hovedalternativet (MMMM)";16582
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2029";"Hovedalternativet (MMMM)";16593
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2030";"Hovedalternativet (MMMM)";16679
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2031";"Hovedalternativet (MMMM)";16533
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2032";"Hovedalternativet (MMMM)";16615
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2033";"Hovedalternativet (MMMM)";16577
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2034";"Hovedalternativet (MMMM)";16617
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2035";"Hovedalternativet (MMMM)";16555
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2036";"Hovedalternativet (MMMM)";16575
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2037";"Hovedalternativet (MMMM)";16314
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2038";"Hovedalternativet (MMMM)";16049
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2039";"Hovedalternativet (MMMM)";15772
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2040";"Hovedalternativet (MMMM)";15552
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2041";"Hovedalternativet (MMMM)";15354
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2042";"Hovedalternativet (MMMM)";15277
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2043";"Hovedalternativet (MMMM)";15324
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2044";"Hovedalternativet (MMMM)";15388
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2045";"Hovedalternativet (MMMM)";15486
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2046";"Hovedalternativet (MMMM)";15550
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2047";"Hovedalternativet (MMMM)";15517
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2048";"Hovedalternativet (MMMM)";15452
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2049";"Hovedalternativet (MMMM)";15358
"50 Trøndelag - Trööndelage";"2 Kvinner";"F35-39 35-39 år";"2050";"Hovedalternativet (MMMM)";15198
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2022";"Hovedalternativet (MMMM)";13721
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2023";"Hovedalternativet (MMMM)";14045
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2024";"Hovedalternativet (MMMM)";14259
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2025";"Hovedalternativet (MMMM)";14535
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2026";"Hovedalternativet (MMMM)";14808
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2027";"Hovedalternativet (MMMM)";15082
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2028";"Hovedalternativet (MMMM)";15202
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2029";"Hovedalternativet (MMMM)";15599
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2030";"Hovedalternativet (MMMM)";15835
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2031";"Hovedalternativet (MMMM)";16192
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2032";"Hovedalternativet (MMMM)";16425
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2033";"Hovedalternativet (MMMM)";16688
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2034";"Hovedalternativet (MMMM)";16684
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2035";"Hovedalternativet (MMMM)";16765
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2036";"Hovedalternativet (MMMM)";16614
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2037";"Hovedalternativet (MMMM)";16685
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2038";"Hovedalternativet (MMMM)";16645
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2039";"Hovedalternativet (MMMM)";16669
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2040";"Hovedalternativet (MMMM)";16618
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2041";"Hovedalternativet (MMMM)";16625
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2042";"Hovedalternativet (MMMM)";16375
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2043";"Hovedalternativet (MMMM)";16117
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2044";"Hovedalternativet (MMMM)";15855
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2045";"Hovedalternativet (MMMM)";15648
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2046";"Hovedalternativet (MMMM)";15448
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2047";"Hovedalternativet (MMMM)";15379
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2048";"Hovedalternativet (MMMM)";15420
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2049";"Hovedalternativet (MMMM)";15491
"50 Trøndelag - Trööndelage";"2 Kvinner";"F40-44 40-44 år";"2050";"Hovedalternativet (MMMM)";15579
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2022";"Hovedalternativet (MMMM)";14645
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2023";"Hovedalternativet (MMMM)";14316
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2024";"Hovedalternativet (MMMM)";14076
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2025";"Hovedalternativet (MMMM)";13816
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2026";"Hovedalternativet (MMMM)";13778
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2027";"Hovedalternativet (MMMM)";13896
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2028";"Hovedalternativet (MMMM)";14176
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2029";"Hovedalternativet (MMMM)";14356
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2030";"Hovedalternativet (MMMM)";14623
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2031";"Hovedalternativet (MMMM)";14900
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2032";"Hovedalternativet (MMMM)";15155
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2033";"Hovedalternativet (MMMM)";15280
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2034";"Hovedalternativet (MMMM)";15675
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2035";"Hovedalternativet (MMMM)";15910
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2036";"Hovedalternativet (MMMM)";16260
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2037";"Hovedalternativet (MMMM)";16486
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2038";"Hovedalternativet (MMMM)";16738
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2039";"Hovedalternativet (MMMM)";16738
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2040";"Hovedalternativet (MMMM)";16810
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2041";"Hovedalternativet (MMMM)";16668
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2042";"Hovedalternativet (MMMM)";16740
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2043";"Hovedalternativet (MMMM)";16692
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2044";"Hovedalternativet (MMMM)";16705
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2045";"Hovedalternativet (MMMM)";16650
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2046";"Hovedalternativet (MMMM)";16663
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2047";"Hovedalternativet (MMMM)";16413
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2048";"Hovedalternativet (MMMM)";16168
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2049";"Hovedalternativet (MMMM)";15907
"50 Trøndelag - Trööndelage";"2 Kvinner";"F45-49 45-49 år";"2050";"Hovedalternativet (MMMM)";15701
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2022";"Hovedalternativet (MMMM)";15746
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2023";"Hovedalternativet (MMMM)";15718
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2024";"Hovedalternativet (MMMM)";15469
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2025";"Hovedalternativet (MMMM)";15322
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2026";"Hovedalternativet (MMMM)";15038
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2027";"Hovedalternativet (MMMM)";14688
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2028";"Hovedalternativet (MMMM)";14348
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2029";"Hovedalternativet (MMMM)";14101
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2030";"Hovedalternativet (MMMM)";13856
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2031";"Hovedalternativet (MMMM)";13824
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2032";"Hovedalternativet (MMMM)";13935
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2033";"Hovedalternativet (MMMM)";14204
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2034";"Hovedalternativet (MMMM)";14382
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2035";"Hovedalternativet (MMMM)";14644
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2036";"Hovedalternativet (MMMM)";14909
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2037";"Hovedalternativet (MMMM)";15164
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2038";"Hovedalternativet (MMMM)";15299
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2039";"Hovedalternativet (MMMM)";15678
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2040";"Hovedalternativet (MMMM)";15909
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2041";"Hovedalternativet (MMMM)";16258
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2042";"Hovedalternativet (MMMM)";16473
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2043";"Hovedalternativet (MMMM)";16721
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2044";"Hovedalternativet (MMMM)";16724
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2045";"Hovedalternativet (MMMM)";16794
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2046";"Hovedalternativet (MMMM)";16646
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2047";"Hovedalternativet (MMMM)";16716
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2048";"Hovedalternativet (MMMM)";16672
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2049";"Hovedalternativet (MMMM)";16676
"50 Trøndelag - Trööndelage";"2 Kvinner";"F50-54 50-54 år";"2050";"Hovedalternativet (MMMM)";16629
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2022";"Hovedalternativet (MMMM)";14518
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2023";"Hovedalternativet (MMMM)";14881
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2024";"Hovedalternativet (MMMM)";15290
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2025";"Hovedalternativet (MMMM)";15563
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2026";"Hovedalternativet (MMMM)";15645
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2027";"Hovedalternativet (MMMM)";15658
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2028";"Hovedalternativet (MMMM)";15629
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2029";"Hovedalternativet (MMMM)";15385
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2030";"Hovedalternativet (MMMM)";15238
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2031";"Hovedalternativet (MMMM)";14961
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2032";"Hovedalternativet (MMMM)";14621
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2033";"Hovedalternativet (MMMM)";14290
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2034";"Hovedalternativet (MMMM)";14043
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2035";"Hovedalternativet (MMMM)";13803
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2036";"Hovedalternativet (MMMM)";13774
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2037";"Hovedalternativet (MMMM)";13888
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2038";"Hovedalternativet (MMMM)";14156
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2039";"Hovedalternativet (MMMM)";14332
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2040";"Hovedalternativet (MMMM)";14592
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2041";"Hovedalternativet (MMMM)";14841
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2042";"Hovedalternativet (MMMM)";15097
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2043";"Hovedalternativet (MMMM)";15226
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2044";"Hovedalternativet (MMMM)";15609
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2045";"Hovedalternativet (MMMM)";15843
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2046";"Hovedalternativet (MMMM)";16191
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2047";"Hovedalternativet (MMMM)";16412
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2048";"Hovedalternativet (MMMM)";16657
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2049";"Hovedalternativet (MMMM)";16657
"50 Trøndelag - Trööndelage";"2 Kvinner";"F55-59 55-59 år";"2050";"Hovedalternativet (MMMM)";16718
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2022";"Hovedalternativet (MMMM)";13096
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2023";"Hovedalternativet (MMMM)";13195
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2024";"Hovedalternativet (MMMM)";13424
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2025";"Hovedalternativet (MMMM)";13621
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2026";"Hovedalternativet (MMMM)";13959
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2027";"Hovedalternativet (MMMM)";14317
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2028";"Hovedalternativet (MMMM)";14666
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2029";"Hovedalternativet (MMMM)";15056
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2030";"Hovedalternativet (MMMM)";15321
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2031";"Hovedalternativet (MMMM)";15410
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2032";"Hovedalternativet (MMMM)";15440
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2033";"Hovedalternativet (MMMM)";15409
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2034";"Hovedalternativet (MMMM)";15179
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2035";"Hovedalternativet (MMMM)";15039
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2036";"Hovedalternativet (MMMM)";14781
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2037";"Hovedalternativet (MMMM)";14443
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2038";"Hovedalternativet (MMMM)";14121
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2039";"Hovedalternativet (MMMM)";13886
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2040";"Hovedalternativet (MMMM)";13657
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2041";"Hovedalternativet (MMMM)";13631
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2042";"Hovedalternativet (MMMM)";13750
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2043";"Hovedalternativet (MMMM)";14015
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2044";"Hovedalternativet (MMMM)";14188
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2045";"Hovedalternativet (MMMM)";14444
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2046";"Hovedalternativet (MMMM)";14700
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2047";"Hovedalternativet (MMMM)";14951
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2048";"Hovedalternativet (MMMM)";15076
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2049";"Hovedalternativet (MMMM)";15450
"50 Trøndelag - Trööndelage";"2 Kvinner";"F60-64 60-64 år";"2050";"Hovedalternativet (MMMM)";15694
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2022";"Hovedalternativet (MMMM)";12729
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2023";"Hovedalternativet (MMMM)";12819
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2024";"Hovedalternativet (MMMM)";12797
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2025";"Hovedalternativet (MMMM)";12821
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2026";"Hovedalternativet (MMMM)";12784
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2027";"Hovedalternativet (MMMM)";12766
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2028";"Hovedalternativet (MMMM)";12852
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2029";"Hovedalternativet (MMMM)";13077
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2030";"Hovedalternativet (MMMM)";13280
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2031";"Hovedalternativet (MMMM)";13610
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2032";"Hovedalternativet (MMMM)";13956
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2033";"Hovedalternativet (MMMM)";14303
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2034";"Hovedalternativet (MMMM)";14695
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2035";"Hovedalternativet (MMMM)";14959
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2036";"Hovedalternativet (MMMM)";15051
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2037";"Hovedalternativet (MMMM)";15087
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2038";"Hovedalternativet (MMMM)";15069
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2039";"Hovedalternativet (MMMM)";14849
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2040";"Hovedalternativet (MMMM)";14717
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2041";"Hovedalternativet (MMMM)";14467
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2042";"Hovedalternativet (MMMM)";14156
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2043";"Hovedalternativet (MMMM)";13844
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2044";"Hovedalternativet (MMMM)";13617
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2045";"Hovedalternativet (MMMM)";13400
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2046";"Hovedalternativet (MMMM)";13386
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2047";"Hovedalternativet (MMMM)";13506
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2048";"Hovedalternativet (MMMM)";13770
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2049";"Hovedalternativet (MMMM)";13948
"50 Trøndelag - Trööndelage";"2 Kvinner";"F65-69 65-69 år";"2050";"Hovedalternativet (MMMM)";14193
"50 Trøndelag - Trööndelage";"2 Kvinner";"F70-74 70-74 år";"2022";"Hovedalternativet (MMMM)";11368
"50 Trøndelag - Trööndelage";"2 Kvinner";"F70-74 70-74 år";"2023";"Hovedalternativet (MMMM)";11410
